"(PDH-CSV 4.0) (","\\IZY09FF7N06QRCZ\Processor(_Total)\% Processor Time","\\IZY09FF7N06QRCZ\System\Processor Queue Length","\\IZY09FF7N06QRCZ\TCPv4\Segments Retransmitted/sec"
"08/05/2026 21:40:49.318","3.4846259353024655603","0","0"
"08/05/2026 21:40:50.322","0","0","0"
"08/05/2026 21:40:51.326","2.301328066770036429","0","0"
"08/05/2026 21:40:52.330","3.1222298406101356427","0","0"
"08/05/2026 21:40:53.332","21.297110396446615965","0","0.99745439663434953825"
"08/05/2026 21:40:54.335","3.8272585341717180185","0","0.99678377746363577838"
"08/05/2026 21:40:55.340","0","0","0.99591009600872104635"
"08/05/2026 21:40:56.343","0.34475731207885829122","0","0.99656682728002043969"
"08/05/2026 21:40:57.346","2.2594196566220414724","0","0"
"08/05/2026 21:40:58.350","0.35520380499632908666","0","0"
"08/05/2026 21:40:59.353","0","0","0"
"08/05/2026 21:41:00.356","1.1058009823361691915","0","0"
"08/05/2026 21:41:01.360","0.38790940320204692071","0","0.99615980395575065565"
"08/05/2026 21:41:02.364","1.1571493609801919433","0","0"
"08/05/2026 21:41:03.367","0.31456735126634827182","0","0.99688602711709439763"
"08/05/2026 21:41:04.371","4.6341413590835989211","0","0.996480033928152098"
"08/05/2026 21:41:05.375","0.38613323175374913987","0","0"
"08/05/2026 21:41:06.378","0.31565049271481404602","0","0"
"08/05/2026 21:41:07.381","0.31507414514942988504","0","0"
"08/05/2026 21:41:08.384","3.4386313254549216722","0","0"
"08/05/2026 21:41:09.388","1.1526294558713456873","1","0"
"08/05/2026 21:41:10.391","1.4892126503680991334","0","0"
"08/05/2026 21:41:11.394","2.6407638218088114179","0","0"
"08/05/2026 21:41:12.398","0.74991530659014316029","0","0.99639206433504268201"
"08/05/2026 21:41:13.401","0","2","0"
"08/05/2026 21:41:14.404","2.2615727027075260835","0","0"
"08/05/2026 21:41:15.408","0.36207425835257378566","0","0"
"08/05/2026 21:41:16.411","0.30398312505339752931","0","0.99704108118337220201"
"08/05/2026 21:41:17.415","0","0","0.99610274799845610616"
"08/05/2026 21:41:18.418","0.31985365359633588511","0","0.99681954755158197479"
"08/05/2026 21:41:19.422","1.1924770298494702381","0","0"
"08/05/2026 21:41:20.425","0.25860947734713812807","0","0"
"08/05/2026 21:41:21.428","0.30757108169874314285","0","0"
"08/05/2026 21:41:22.431","0","0","0.99690023839872299316"
"08/05/2026 21:41:23.434","1.4764753288732501701","0","0"
"08/05/2026 21:41:24.438","3.8651949914525807195","0","0"
"08/05/2026 21:41:25.442","0.43722990487274904226","0","0"
"08/05/2026 21:41:26.446","0.39071741095553225165","0","0"
"08/05/2026 21:41:27.448","0","0","0"
"08/05/2026 21:41:28.451","0.74183509071501507748","0","0"
"08/05/2026 21:41:29.455","0.74955929377000796165","0","0"
"08/05/2026 21:41:30.458","0.33954317639801612216","0","0"
"08/05/2026 21:41:31.462","0.30648776466508653726","0","0"
"08/05/2026 21:41:32.465","0","1","0"
"08/05/2026 21:41:33.469","0.3951225882048547966","0","0"
"08/05/2026 21:41:34.473","1.9269590348347520603","0","0"
"08/05/2026 21:41:35.476","0.34986167066047846319","0","0"
"08/05/2026 21:41:36.480","0","0","0"
"08/05/2026 21:41:37.483","0.35330731358893530114","0","0.99649304203715860506"
"08/05/2026 21:41:38.486","1.086654844502110695","4","0"
"08/05/2026 21:41:39.492","1.3122787592244944399","2","0.99469232177102973047"
"08/05/2026 21:41:40.495","0.36033687771542810552","1","0.99634341964988482054"
"08/05/2026 21:41:41.499","1.1860315403979138082","0","0"
"08/05/2026 21:41:42.502","0.2692928554317686185","0","0"
"08/05/2026 21:41:43.505","0.3049372883162315695","0","0"
"08/05/2026 21:41:44.508","3.0190578575648996384","0","0"
"08/05/2026 21:41:45.512","0","0","0.99611882223293379823"
"08/05/2026 21:41:46.516","1.9370318940869157842","7","0"
"08/05/2026 21:41:47.519","0.72252445623790517715","0","0"
"08/05/2026 21:41:48.522","0.70387947143147888696","0","0"
"08/05/2026 21:41:49.526","1.128309408314931428","0","0"
"08/05/2026 21:41:50.529","0.31681310459098499521","3","0"
"08/05/2026 21:41:51.533","1.1879505144774649139","0","0"
"08/05/2026 21:41:52.537","1.1458635967098951269","0","0"
"08/05/2026 21:41:53.540","1.1199241478013655104","0","0"
"08/05/2026 21:41:54.545","3.1792420187721437408","0","0"
"08/05/2026 21:41:55.548","0.66704381716996552498","0","0"
"08/05/2026 21:41:56.551","0.31696215543436379036","0","0"
"08/05/2026 21:41:57.554","0.73031094896374160186","0","0"
"08/05/2026 21:41:58.558","0","0","0"
"08/05/2026 21:41:59.561","1.1017692759535568925","0","0"
"08/05/2026 21:42:00.565","2.3366247754940672188","0","0"
"08/05/2026 21:42:01.568","0.28504516987738481859","0","1.9943410572500528399"
"08/05/2026 21:42:02.571","0.74427806283431374723","0","0"
"08/05/2026 21:42:03.575","0","0","0"
"08/05/2026 21:42:04.579","1.9898536411684153435","0","0.99567538353913609406"
"08/05/2026 21:42:05.582","0.7175768758325040686","0","0"
"08/05/2026 21:42:06.586","0.77159760531392285188","0","0"
"08/05/2026 21:42:07.589","0","0","0"
"08/05/2026 21:42:08.593","1.0966626331964768326","2","0.99684965603204189755"
"08/05/2026 21:42:09.597","2.4270124857591612866","0","0.99517370607763522283"
"08/05/2026 21:42:10.601","1.14193365505951272","0","0"
"08/05/2026 21:42:11.605","0","0","0"
"08/05/2026 21:42:12.608","1.8640717076424118126","10","0"
"08/05/2026 21:42:13.612","0.45477237241661194744","0","0"
"08/05/2026 21:42:14.616","2.3116657244580895991","0","0"
"08/05/2026 21:42:15.620","0","0","0"
"08/05/2026 21:42:16.623","1.0898693895307842716","1","0"
"08/05/2026 21:42:17.627","0.35890721620722709773","0","0"
"08/05/2026 21:42:18.631","0.78259826728526160622","0","0"
"08/05/2026 21:42:19.633","1.4469610974885749322","1","0"
"08/05/2026 21:42:20.637","0","0","0"
"08/05/2026 21:42:21.641","0.33109015162531285625","0","0"
"08/05/2026 21:42:22.644","0.32836819099476555195","0","0"
"08/05/2026 21:42:23.647","1.4660234801048388498","0","0"
"08/05/2026 21:42:24.651","1.5487611872988971129","0","0.99622659253545353675"
"08/05/2026 21:42:25.653","0.25869901237161041507","0","1.9947963741783183433"
"08/05/2026 21:42:26.657","0.3221786541540483384","3","0.99673300821896082535"
"08/05/2026 21:42:27.660","0.73544521042802069033","0","0"
"08/05/2026 21:42:28.664","0.37874010586551598578","0","0"
"08/05/2026 21:42:29.666","0.62651284645636184933","0","0.99763709653685250789"
"08/05/2026 21:42:30.669","0.67432392856284772975","0","0"
"08/05/2026 21:42:31.673","0.77481997454057482955","0","0"
"08/05/2026 21:42:32.677","0.39314824388140268141","0","0"
"08/05/2026 21:42:33.681","0.36679962717256486826","0","0"
"08/05/2026 21:42:34.684","0.32602360937609153879","0","0"
"08/05/2026 21:42:35.687","0.32852714168828400787","0","0"
"08/05/2026 21:42:36.691","0.71773520604312412985","0","0"
"08/05/2026 21:42:37.694","6.2088271517978359526","0","0"
"08/05/2026 21:42:38.697","4.9805968509535443189","0","0"
"08/05/2026 21:42:39.701","1.5542529706115471022","0","0"
"08/05/2026 21:42:40.707","0.54905870181315430401","0","0"
"08/05/2026 21:42:41.709","0.22560985100490427158","0","0"
"08/05/2026 21:42:42.713","0.37850191980588476781","0","0"
"08/05/2026 21:42:43.715","0","0","0"
"08/05/2026 21:42:44.719","3.4677281778772606202","0","0"
"08/05/2026 21:42:45.722","0.71417272533993436667","0","0"
"08/05/2026 21:42:46.726","3.4856644206265552377","0","0.99630381248605792699"
"08/05/2026 21:42:47.728","0.26369282254646853048","0","0"
"08/05/2026 21:42:48.732","0","0","0"
"08/05/2026 21:42:49.735","1.4540073224366012461","0","0.99714348306406641598"
"08/05/2026 21:42:50.739","0.78432763109429481929","0","0"
"08/05/2026 21:42:51.742","1.4618580441476791698","0","0"
"08/05/2026 21:42:52.745","0","0","0"
"08/05/2026 21:42:53.749","1.903630126236011133","0","0"
"08/05/2026 21:42:54.752","4.2196242334330502644","0","0"
"08/05/2026 21:42:55.756","0.36733567011784096223","0","0"
"08/05/2026 21:42:56.759","0.33045437850806047564","0","0"
"08/05/2026 21:42:57.763","0","0","0"
"08/05/2026 21:42:58.766","1.0836274592199157674","0","0"
"08/05/2026 21:42:59.769","1.8676816966914588924","0","0"
"08/05/2026 21:43:00.772","0.69492055494349003197","0","0"
"08/05/2026 21:43:01.776","1.1603297871672801911","0","0"
"08/05/2026 21:43:02.779","0","0","0"
"08/05/2026 21:43:03.782","0.32781185957504455075","0","0"
"08/05/2026 21:43:04.786","3.8570045482500758816","0","0"
"08/05/2026 21:43:05.789","0.33132856445319269767","0","0"
"08/05/2026 21:43:06.792","0","0","0.99685422711549165342"
"08/05/2026 21:43:07.795","1.0944837699007226028","0","0"
"08/05/2026 21:43:08.800","1.6180713989770834083","0","0.99566566821313462476"
"08/05/2026 21:43:09.803","1.8933841831654363297","0","0"
"08/05/2026 21:43:10.807","1.5148447048000002191","0","0"
"08/05/2026 21:43:11.810","0","0","0"
"08/05/2026 21:43:12.814","0.36344426435690468935","0","0.99640268737776005459"
"08/05/2026 21:43:13.817","0.69174256736150852021","0","0"
"08/05/2026 21:43:14.821","1.5404140760718609826","0","0"
"08/05/2026 21:43:15.824","0.75803368350031430367","0","0.99637965452528232113"
"08/05/2026 21:43:16.828","0.74339781548420358348","0","0"
"08/05/2026 21:43:17.831","0.29942077951495837951","0","0"
"08/05/2026 21:43:18.835","0.39599564013351740144","0","0"
"08/05/2026 21:43:19.838","1.1056432689491968446","0","0"
"08/05/2026 21:43:20.842","0","0","0"
"08/05/2026 21:43:21.845","0.70020696474600852","1","0"
"08/05/2026 21:43:22.849","1.997259756269242903","0","0"
"08/05/2026 21:43:23.854","1.2343374768250647833","0","0"
"08/05/2026 21:43:24.858","2.3123373044976358592","0","0"
"08/05/2026 21:43:25.862","1.6016836854933935719","0","0"
"08/05/2026 21:43:26.867","0.51767616852186337795","0","0"
"08/05/2026 21:43:27.871","0","0","0"
"08/05/2026 21:43:28.873","0.29448025257402532517","0","0"
"08/05/2026 21:43:29.877","0.78603732683761862177","0","0"
"08/05/2026 21:43:30.881","0.31313637601565469382","0","0"
"08/05/2026 21:43:31.884","0.71198551647880803372","0","0"
"08/05/2026 21:43:32.887","0","0","0"
"08/05/2026 21:43:33.891","0.36110133266030741694","6","0"
"08/05/2026 21:43:34.895","1.5238141928376358614","0","0"
"08/05/2026 21:43:35.899","2.4017595915097444959","0","0"
"08/05/2026 21:43:36.903","1.5322032087980441695","0","0"
"08/05/2026 21:43:37.906","1.864776116605626477","0","0"
"08/05/2026 21:43:38.909","0.70466136749303132092","0","0"
"08/05/2026 21:43:39.912","1.0780060895320131564","0","0"
"08/05/2026 21:43:40.917","0.83071354251239570843","0","0"
"08/05/2026 21:43:41.920","0","0","0"
"08/05/2026 21:43:42.923","1.1151150371002338524","0","0"
"08/05/2026 21:43:43.927","0.73374381450516112935","0","0"
"08/05/2026 21:43:44.930","1.129649341649896499","0","0"
"08/05/2026 21:43:45.934","1.8826862300255542415","0","0"
"08/05/2026 21:43:46.937","0.68794044389905995018","0","0.99702189559784915041"
"08/05/2026 21:43:47.940","0.35159941661840887761","0","0.99644230240349851435"
"08/05/2026 21:43:48.944","0.34797490642425321639","0","1.9931978138207739892"
"08/05/2026 21:43:49.947","1.4758368955934075828","0","0"
"08/05/2026 21:43:50.951","0.37874010586551598578","0","0"
"08/05/2026 21:43:51.955","0.3938725099339679403","3","0"
"08/05/2026 21:43:52.958","1.5487512254339197426","0","0"
"08/05/2026 21:43:53.962","0.7810367764918613176","0","0"
"08/05/2026 21:43:54.966","0.73891721338993354706","0","0"
"08/05/2026 21:43:55.969","1.5116843865295992444","0","0"
"08/05/2026 21:43:56.973","1.4953396038090094322","2","0.99678357874809564443"
"08/05/2026 21:43:57.976","0.34056618318221154595","0","0"
"08/05/2026 21:43:58.979","0.33287822003291722694","0","0"
"08/05/2026 21:43:59.982","0","0","0"
"08/05/2026 21:44:00.987","1.6212444794666880377","0","0.99544969987689280178"
"08/05/2026 21:44:01.990","0.70252337408200915547","0","0"
"08/05/2026 21:44:02.994","0.74475279649737213816","0","0"
"08/05/2026 21:44:03.997","0","0","0"
"08/05/2026 21:44:05.001","1.9414668132069934359","0","0"
"08/05/2026 21:44:06.005","1.1315705062252878754","0","0"
"08/05/2026 21:44:07.008","0.30975752142941015421","0","0"
"08/05/2026 21:44:08.011","1.8764365289692164218","0","0"
"08/05/2026 21:44:09.014","0","0","0.99726738763115185815"
"08/05/2026 21:44:10.017","1.4788423708252174116","0","0"
"08/05/2026 21:44:11.022","1.6552247359453042819","1","0"
"08/05/2026 21:44:12.025","0.71736913816629055418","0","0"
"08/05/2026 21:44:13.028","0","0","0"
"08/05/2026 21:44:14.031","1.1370872817468069549","0","0"
"08/05/2026 21:44:15.035","1.1722225702896715838","0","0"
"08/05/2026 21:44:16.039","1.1689936870675321501","0","0.99613767539120556815"
"08/05/2026 21:44:17.043","0","0","0"
"08/05/2026 21:44:18.047","0.3406456391408574369","1","0"
"08/05/2026 21:44:19.051","0.4148418931258057718","1","0"
"08/05/2026 21:44:20.054","1.137451761304020259","1","0"
"08/05/2026 21:44:21.058","1.1420617031956736831","0","1.992726746647411451"
"08/05/2026 21:44:22.061","0","0","0.9968798657083195458"
"08/05/2026 21:44:23.065","0.73584089254391527035","0","0.99653385594226162603"
"08/05/2026 21:44:24.069","0.38506154459935215684","0","0"
"08/05/2026 21:44:25.072","0.7092342092692938138","0","0"
"08/05/2026 21:44:26.075","0.31429904653617057875","0","0"
"08/05/2026 21:44:27.079","0.3905487365138737843","1","0"
"08/05/2026 21:44:28.082","0.71925910849904850508","0","0.99676172052236700072"
"08/05/2026 21:44:29.085","3.4064446422458871666","0","0"
"08/05/2026 21:44:30.089","1.5537039591942636285","0","0"
"08/05/2026 21:44:31.093","0","0","0"
"08/05/2026 21:44:32.096","0.73245778162895902597","1","0"
"08/05/2026 21:44:33.100","0.34711094316277613103","0","0"
"08/05/2026 21:44:34.104","0.78358644915085262639","0","0"
"08/05/2026 21:44:35.107","0","0","0"
"08/05/2026 21:44:36.111","1.6086488858658598566","4","0"
"08/05/2026 21:44:37.115","0.38738350429016188414","0","0"
"08/05/2026 21:44:38.118","1.8583871485857272887","0","0.99701980809163337494"
"08/05/2026 21:44:39.122","0","0","0"
"08/05/2026 21:44:40.126","1.1536240674132391959","8","0"
"08/05/2026 21:44:41.130","1.610098620743205533","0","0"
"08/05/2026 21:44:42.134","0.32602360937609153879","0","0"
"08/05/2026 21:44:43.137","0.33019609336230049124","0","0"
"08/05/2026 21:44:44.140","0","0","0"
"08/05/2026 21:44:45.143","0.71317311450291853703","0","0"
"08/05/2026 21:44:46.147","3.838990626221205904","0","0"
"08/05/2026 21:44:47.150","0.67077807045229365102","1","0"
"08/05/2026 21:44:48.153","0","0","0.9968603882073410194"
"08/05/2026 21:44:49.156","0.74471323553223500724","0","0.99644160737589992927"
"08/05/2026 21:44:50.160","1.4937982672625804703","0","0"
"08/05/2026 21:44:51.163","1.8968453613240732203","0","0"
"08/05/2026 21:44:52.166","1.1144251672838723088","0","0"
"08/05/2026 21:44:53.170","0","0","1.9934960198855213864"
"08/05/2026 21:44:54.173","1.8718098681147155027","0","0"
"08/05/2026 21:44:55.177","1.1860905868656068662","0","0"
"08/05/2026 21:44:56.180","1.8398710762997039225","0","0.99719419469438852488"
"08/05/2026 21:44:57.183","1.9159165694170754435","0","0.99643336640827817607"
"08/05/2026 21:44:58.186","0","0","0"
"08/05/2026 21:44:59.191","47.127766287708347193","17","0"
"08/05/2026 21:45:01.242","96.237368178451703216","46","0"
"08/05/2026 21:45:03.168","97.809255127114141715","0","0"
"08/05/2026 21:45:04.173","79.786139595999443941","1","0.99507893662680579894"
"08/05/2026 21:45:05.187","75.743575236730336542","6","0.98492425686233675552"
"08/05/2026 21:45:06.195","36.055120298356634123","1","0"
"08/05/2026 21:45:07.198","5.3668551881354780164","0","0"
"08/05/2026 21:45:08.202","2.3062732833354027129","0","1.992817884344821433"
"08/05/2026 21:45:09.205","1.076802836166390609","0","0"
"08/05/2026 21:45:10.209","0.76135572727404898785","0","0"
"08/05/2026 21:45:11.213","0.82637905570503988884","0","0"
"08/05/2026 21:45:12.216","0","0","0"
"08/05/2026 21:45:13.220","0.35469741906708485146","0","0"
